"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",6,2017,"low",7.52696033287795,1.98962362776297,5.83470697821857,12.1060205297332,17.9714541191708,22.0426467511205,0.220478263726716,-0.525335453309091,8,0,4.77833780274374,0.238722321729618
