"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",3,2017,"moderate",5.49752623200777,2.28272222749675,5.47410003280009,11.4573590073076,17.8876711285316,21.0079307081324,0.469336391483641,-1.00777562549952,8,0,4.59831024135143,0.0685494712591867
