"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",10,2017,"moderate",7.64085787175881,2.14955681588003,6.42861880525373,12.5514217759326,19.6271095621873,24.0874406880603,0.657501832511533,-0.879641753698872,7,0,6.11483532209867,0.0879531059820124
