"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",3,2015,"moderate",7.29695671213425,5.9892233710419,15.842030950404,41.7778107458851,41.7778107458851,41.7778107458851,2.08948129357297,3.1216619731995,8,0,7.28872998605907,0.00348355091761784
