"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",4,2017,"control",7.81232473711247,1.69742155262291,5.12212580886295,10.3723672609254,17.4130308689059,19.6447001527861,0.763238902095913,-0.114978461113456,8,0,7.20357770740308,0.0732002339405843
