"","plot","year","treatment","total.vai","h10","h25","h50","h75","h90","skew.vai","kur.vai","max.vai","min.vai","breakpoint","breakpoint.se"
"10%",7,2016,"control",7.69774797422468,2.11830682173945,6.21837270951635,12.7448543420686,20.9513070499854,22.4785735418834,1.2525343954091,0.48511571593655,8,0,7.19382828834634,0.0539536278856165
