"","X1","zbin","vai","plot"
"312",22,21,0.167601196927434,"hbef_ise_2017_p2_t4_output_hit_matrix.csv"
"313",1,0,0,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"314",2,1,0.0290732317757328,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"315",3,2,0.660223656543801,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"316",4,3,0.471076180996655,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"317",5,4,0.557472209280701,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"318",6,5,0.767422760482902,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"319",7,6,1.46854943279295,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"320",8,7,1.22034365176473,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"321",9,8,0.875639119621729,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"322",10,9,0.451588366382021,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"323",11,10,0.386818045923984,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"324",12,11,0.16961613980993,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"325",13,12,0.0073937923770465,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"326",14,13,0.00313655513363167,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"327",15,14,0.0997339680173733,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"328",16,15,0.121730937381756,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"329",17,16,0.280143858037795,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"330",18,17,0.161713635753364,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"331",19,18,0.0534360592092922,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"332",20,19,0,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"333",21,20,0.0315383023883801,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"334",22,21,0.0315383023883801,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"335",23,22,0.00073686980891665,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"336",24,23,0.0014737396178333,"hbef_ise_2017_p2_t5_output_hit_matrix.csv"
"337",1,0,0,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"338",2,1,0,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"339",3,2,0.0373291503738874,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"340",4,3,0.246134648394251,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"341",5,4,0.314070582305101,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"342",6,5,0.480611213345175,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"343",7,6,0.679158653674993,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"344",8,7,0.737709202858465,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"345",9,8,1.13796694299041,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"346",10,9,0.579260777502143,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"347",11,10,0.37310028313057,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"348",12,11,0.734745649787017,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"349",13,12,0.863047624079272,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"350",14,13,0.66011788905789,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"351",15,14,0.392416806898037,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"352",16,15,0.240249627033756,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"353",17,16,0.113142472404555,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"354",18,17,0.0979711454353283,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"355",19,18,0.171040708825077,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"356",20,19,0.0928644161528537,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"357",21,20,0.0490622057512123,"hbef_ise_2017_p4_t1_output_hit_matrix.csv"
"358",1,0,0,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"359",2,1,0,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"360",3,2,0.0969844600001744,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"361",4,3,0.180505696140619,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"362",5,4,0.281652153593923,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"363",6,5,0.523642120574943,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"364",7,6,0.810627527274694,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"365",8,7,0.49434691532296,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"366",9,8,1.02384138970555,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"367",10,9,0.839816275748388,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"368",11,10,0.850136262353231,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"369",12,11,0.662569758648088,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"370",13,12,0.806058988586541,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"371",14,13,0.377642025147459,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"372",15,14,0.349119609532155,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"373",16,15,0.16045896296283,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"374",17,16,0.0691101357327847,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"375",18,17,0.271653158450602,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"376",19,18,0.0808510197275646,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"377",20,19,0.0312004164691853,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"378",21,20,0,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"379",22,21,0,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"380",23,22,0.0314925707260954,"hbef_ise_2017_p4_t2_output_hit_matrix.csv"
"381",1,0,0,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"382",2,1,0,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"383",3,2,0.146996494699885,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"384",4,3,0.410738820288572,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"385",5,4,1.1672002769074,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"386",6,5,0.380423455604112,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"387",7,6,0.720134394856055,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"388",8,7,0.705170096473762,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"389",9,8,0.317911778526239,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"390",10,9,0.507500926638819,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"391",11,10,0.922471897907019,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"392",12,11,0.436049930389123,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"393",13,12,0.284151239705961,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"394",14,13,0.686751222038334,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"395",15,14,0.201110845478147,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"396",16,15,0.0890942098171638,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"397",17,16,0.0308762599259386,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"398",18,17,0.0324666062124409,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"399",19,18,0.0316559908729165,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"400",20,19,0.0333526180099474,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"401",21,20,0.0475926841208239,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"402",22,21,0.00302768031950054,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"403",23,22,0.000773027289736413,"hbef_ise_2017_p4_t3_output_hit_matrix.csv"
"404",1,0,0,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"405",2,1,0,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"406",3,2,0.0572822196751129,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"407",4,3,0.258334861340504,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"408",5,4,0.470945127283636,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"409",6,5,0.308016924588256,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"410",7,6,0.300955020088862,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"411",8,7,0.897036750741459,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"412",9,8,1.71454952568819,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"413",10,9,0.72448222290294,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"414",11,10,0.347328667492631,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"415",12,11,0.765087306542544,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"416",13,12,0.208516879757882,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"417",14,13,0.0479340526864248,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"418",15,14,0.228317712477597,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"419",16,15,0.515952516588097,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"420",17,16,0.170779783404919,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"421",18,17,0.239928252404347,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"422",19,18,0.0854338067952579,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"423",20,19,0.19309523651892,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"424",21,20,0.295483868358487,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"425",22,21,0.00241821891123445,"hbef_ise_2017_p4_t4_output_hit_matrix.csv"
"426",1,0,0,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"427",2,1,0,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"428",3,2,0.133041815521686,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"429",4,3,0.213851348745986,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"430",5,4,0.387589787950473,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"431",6,5,0.30685159766403,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"432",7,6,0.40695042576354,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"433",8,7,0.769849667401746,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"434",9,8,1.4862281869784,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"435",10,9,0.995984517017572,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"436",11,10,0.774143451760188,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"437",12,11,0.604134627265521,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"438",13,12,0.58963022425329,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"439",14,13,0.439000794933066,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"440",15,14,0.128788720698947,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"441",16,15,0.383996206030343,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"442",17,16,0.0973372976177603,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"443",18,17,0,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"444",19,18,0.090737204520028,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"445",20,19,0.174405268344252,"hbef_ise_2017_p4_t5_output_hit_matrix.csv"
"446",1,0,0,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"447",2,1,0.0668074645213313,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"448",3,2,0.159403084904387,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"449",4,3,0.154118985122034,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"450",5,4,0.813775798934884,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"451",6,5,0.255377392612234,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"452",7,6,0.173236529285526,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"453",8,7,0.311726174246432,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"454",9,8,0.462891679262131,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"455",10,9,0.543496828731535,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"456",11,10,0.451959770985199,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"457",12,11,0.165508818176374,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"458",13,12,0.146617899938964,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"459",14,13,0.35225230363319,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"460",15,14,0.372046007763211,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"461",16,15,0.348582156201816,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"462",17,16,0.223045683618518,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"463",18,17,0.389189342215765,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"464",19,18,0.457681394745371,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"465",20,19,0.631992989666091,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"466",21,20,0.463114723005738,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"467",22,21,0.192243652652734,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"468",23,22,0.14958804315181,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"469",24,23,0.0305413953744123,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"470",25,24,0.0311723533755068,"hbef_ise_2017_p6_t1_output_hit_matrix.csv"
"471",1,0,0,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"472",2,1,0.25489476301878,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"473",3,2,0.0658669896906306,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"474",4,3,0.619976397943029,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"475",5,4,0.0893421558169098,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"476",6,5,0.585887421534822,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"477",7,6,0.433629913061911,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"478",8,7,0.366950766577752,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"479",9,8,0.910489046330279,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"480",10,9,1.52462336486919,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"481",11,10,0.230800761331099,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"482",12,11,0.279648057815571,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"483",13,12,0.637567609601422,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"484",14,13,0.176935462368656,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"485",15,14,0,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"486",16,15,0,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"487",17,16,0.015237015884582,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"488",18,17,0.346148343437864,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"489",19,18,0.208115528066801,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"490",20,19,0.529641218337476,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"491",21,20,0.122347553102869,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"492",22,21,0.0946379479586922,"hbef_ise_2017_p6_t2_output_hit_matrix.csv"
"493",1,0,0,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"494",2,1,0.0734112593009006,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"495",3,2,0.41656578198363,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"496",4,3,0.412158709976977,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"497",5,4,0.509701497579509,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"498",6,5,0.386883518015255,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"499",7,6,0.564962600356939,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"500",8,7,0.449990462957941,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"501",9,8,0.731774959522941,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"502",10,9,0.507273349995913,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"503",11,10,0.486089934579145,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"504",12,11,0.556540913593942,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"505",13,12,0.583325145759813,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"506",14,13,0.724229038949203,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"507",15,14,0.225404568813161,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"508",16,15,0.186172358180481,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"509",17,16,0.109547184460619,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"510",18,17,0.0900514067352928,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"511",19,18,0.0351492648718735,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"512",20,19,0.0366897506883185,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"513",21,20,0.181390696429529,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"514",22,21,0.14553856705471,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"515",23,22,0.0043491872178363,"hbef_ise_2017_p6_t3_output_hit_matrix.csv"
"516",1,0,0,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"517",2,1,0.0403493521701473,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"518",3,2,0.278717981383345,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"519",4,3,0.412617553003426,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"520",5,4,0.59257868441845,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"521",6,5,1.18345351063543,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"522",7,6,0.311031646888414,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"523",8,7,0.319599503804753,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"524",9,8,0.731587346471752,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"525",10,9,0.360486301348011,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"526",11,10,0.198026907403169,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"527",12,11,0.319612048956769,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"528",13,12,0.216335923488953,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"529",14,13,0.171336229128593,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"530",15,14,0.288943208349015,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"531",16,15,0.109007118833954,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"532",17,16,0.403413435981681,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"533",18,17,0.33844445669184,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"534",19,18,0.267874708672281,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"535",20,19,0.422239618032779,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"536",21,20,0.301381901083924,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"537",22,21,0.137191230011058,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"538",23,22,0.00173106041155145,"hbef_ise_2017_p6_t4_output_hit_matrix.csv"
"539",1,0,0,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"540",2,1,0.044690624794147,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"541",3,2,0.223548895933894,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"542",4,3,0.172806212181586,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"543",5,4,0.188875029953459,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"544",6,5,0.524492199534521,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"545",7,6,0.581724535922052,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"546",8,7,0.946320482654907,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"547",9,8,0.388769571878783,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"548",10,9,0.421071230434987,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"549",11,10,0.330952244543043,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"550",12,11,0.299566729613805,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"551",13,12,0.136543974322298,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"552",14,13,0.127579115092084,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"553",15,14,0.223647770854862,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"554",16,15,0.339510224018637,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"555",17,16,0.194898645195784,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"556",18,17,0.603948447563911,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"557",19,18,0.405906191962282,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"558",20,19,0.336389880624352,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"559",21,20,0.135168103781476,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"560",22,21,0.418631568382296,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"561",23,22,0.349233517393846,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"562",24,23,0.107791384523084,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"563",25,24,0.0638145395970773,"hbef_ise_2017_p6_t5_output_hit_matrix.csv"
"564",1,0,0,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"565",2,1,0.0309225389426134,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"566",3,2,0.0729264548654946,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"567",4,3,0.409016933967981,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"568",5,4,0.329243357252668,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"569",6,5,0.422483850738081,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"570",7,6,0.612395464218353,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"571",8,7,0.880419032958925,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"572",9,8,0.980830979058155,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"573",10,9,0.400517115006754,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"574",11,10,0.390306605604146,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"575",12,11,0.342000315700866,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"576",13,12,0.332421767981193,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"577",14,13,0.103564177243198,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"578",15,14,0.0299795009632306,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"579",16,15,0.127293168588507,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"580",17,16,0.254271147343951,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"581",18,17,0.217624896243094,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"582",19,18,0.145753971928271,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"583",20,19,0.444466081778179,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"584",21,20,0.149860004545288,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"585",22,21,0.125716673713908,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"586",23,22,0.057435899876786,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"587",24,23,0.0313878551155518,"hbef_ise_2017_p7_t1_output_hit_matrix.csv"
"588",1,0,0,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"589",2,1,0.00076143713970299,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"590",3,2,0.0717586408344299,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"591",4,3,0.105273197229933,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"592",5,4,0.179928636119802,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"593",6,5,0.180020104579739,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"594",7,6,0.976180476132919,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"595",8,7,0.882734942807217,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"596",9,8,1.42664958516993,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"597",10,9,0.635831992325549,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"598",11,10,0.784593291235521,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"599",12,11,0.408271532289768,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"600",13,12,0.555395183216586,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"601",14,13,0.335542120263803,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"602",15,14,0.317045402004222,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"603",16,15,0.133772153827871,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"604",17,16,0.107495955176774,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"605",18,17,0.14231838237195,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"606",19,18,0.189251302524135,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"607",20,19,0.349788081826822,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"608",21,20,0.050285491173787,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"609",22,21,0.0500353406175879,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"610",23,22,0.0312714612396081,"hbef_ise_2017_p7_t2_output_hit_matrix.csv"
"611",1,0,0,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"612",2,1,0.0623106876997404,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"613",3,2,0.040578927673185,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"614",4,3,0.0907185676155083,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"615",5,4,0.0782637998264543,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"616",6,5,0.201507964277273,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"617",7,6,0.205084685937407,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"618",8,7,0.314825114426868,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"619",9,8,0.417419891877366,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"620",10,9,1.21396981549771,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"621",11,10,0.670648177683,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"622",12,11,0.946838480559157,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"623",13,12,0.295188305041101,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
